lake,site,month,monlak,date ,time,samplingtime,sunrise,Time from sunrise,daylight,depth,temp,spcond,do,domgl,ph,turb,dist,totdepth,depthbelow3,avgdoepi,thermocline,avgtemp,avgspcond,avgdo,avgdomgl,avgph,avgturb,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,6,21.84,705.1,2.9,0,7.44,4.14,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,7,20.1,755.8,0.8,0,7.33,5.21,,,,,,,,,,,,
clb,12,6,6clb,20150630,10:20,,5:56,4:24,4.4,8,18.81,768.9,0,0,7.31,4.94,,,,,,,,,,,,
clb,13,6,6clb,20150630,13:25,5,5:56,7:29,7.5,0,24.069,734,107.4,9,8.59,5.55,9016,4.2,,7.8,1,23.511,736.62,106.98,7.81,8.426,8.728,
clb,13,6,6clb,20150630,13:25,,5:56,7:29,7.5,1,23.629,735.1,104.1,9,8.56,6.47,,,,,,,,,,,,
clb,13,6,6clb,20150630,13:25,,5:56,7:29,7.5,2,23.413,736.4,93.4,8,8.47,6.85,,,,,,,,,,,,
clb,13,6,6clb,20150630,13:25,,5:56,7:29,7.5,3,23.323,737.4,87,7,8.38,7.09,,,,,,,,,,,,
clb,13,6,6clb,20150630,13:25,,5:56,7:29,7.5,4,23.12,740.2,69,6,8.13,17.68,,,,,,,,,,,,
clb,14,6,6clb,20150630,12:58,7,5:56,7:02,7,0,23.966,733.1,96.1,8,8.45,5.64,8009,4.4,,8.1,1,23.875,732.66,109.933,8.064,8.448,5.562,
clb,14,6,6clb,20150630,12:58,,5:56,7:02,7,1,23.911,733.1,95.8,8,8.45,5.51,,,,,,,,,,,,
clb,14,6,6clb,20150630,12:58,,5:56,7:02,7,2,23.852,732.5,95.7,8,8.44,5.69,,,,,,,,,,,,
clb,14,6,6clb,20150630,12:58,,5:56,7:02,7,3,23.83,732.3,95.6,8,8.45,5.44,,,,,,,,,,,,
clb,14,6,6clb,20150630,12:58,,5:56,7:02,7,4,23.818,732.3,95.4,8,8.45,5.53,,,,,,,,,,,,
clb,15,6,6clb,20150630,13:30,6,5:56,7:34,7.6,0,24.027,733.8,106.4,9,8.58,5.81,8967,4.1,,7.9,3,23.465,737.56,106.32,7.85,8.43,9.148,
clb,15,6,6clb,20150630,13:30,,5:56,7:34,7.6,1,23.602,735.4,104.4,9,8.55,6.54,,,,,,,,,,,,
clb,15,6,6clb,20150630,13:30,,5:56,7:34,7.6,2,23.436,737.8,93.9,8,8.5,8.04,,,,,,,,,,,,
clb,15,6,6clb,20150630,13:30,,5:56,7:34,7.6,3,23.244,738.9,85.5,7,8.39,8.67,,,,,,,,,,,,
clb,15,6,6clb,20150630,13:30,,5:56,7:34,7.6,4,23.015,741.9,69.2,6,8.13,16.68,,,,,,,,,,,,
clb,16,6,6clb,20150630,13:47,6,5:56,7:51,7.9,0,23.578,737,101.1,9,8.52,8.04,9311,3.8,,7.6,3,23.314,737.14,108.5,7.602,8.408,11.334,
clb,16,6,6clb,20150630,13:47,,5:56,7:51,7.9,1,23.531,737.1,100.8,9,8.52,8.35,,,,,,,,,,,,
clb,16,6,6clb,20150630,13:47,,5:56,7:51,7.9,2,23.404,738.2,96.3,8,8.5,8.93,,,,,,,,,,,,
clb,16,6,6clb,20150630,13:47,,5:56,7:51,7.9,3,23.255,738.6,92.3,8,8.44,9.55,,,,,,,,,,,,
clb,16,6,6clb,20150630,13:47,,5:56,7:51,7.9,4,22.8,734.8,56,5,8.06,21.8,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,10,5:56,4:59,5,0,23.797,665.5,94.4,8,8.53,3.28,3440,7.6,5,7.8,5,23.076,682.713,110.863,5.05,8.119,3.97,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,1,23.752,665.8,94,8,8.53,3.44,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,2,23.722,665.8,92.7,8,8.52,3.39,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,3,23.679,666.5,91.9,8,8.51,3.48,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,4,23.645,664.5,87.6,7,8.48,3.62,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,5,23.227,690.5,14.2,1,7.67,4.33,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,6,21.95,711.2,2.5,0,7.39,4.41,,,,,,,,,,,,
clb,17,6,6clb,20150630,10:55,,5:56,4:59,5,7,20.836,731.9,0.6,0,7.32,5.81,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,7,5:56,5:43,5.7,0,23.952,703.4,98.2,8,8.56,4.44,5839,6.5,6,7.7,5,23.29,705.243,103.86,6.367,8.281,6.787,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,1,23.742,704.4,97.4,8,8.53,4.72,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,2,23.631,709.3,89.4,8,8.46,5.06,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,3,23.604,709.4,85.9,7,8.41,5.41,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,4,23.521,701,83.8,7,8.4,7.37,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,5,23.02,685.4,61.8,5,8.14,10.2,,,,,,,,,,,,
clb,18,6,6clb,20150630,11:39,,5:56,5:43,5.7,6,21.562,723.8,8.4,1,7.47,10.31,,,,,,,,,,,,
clb,19,6,6clb,20150630,14:14,7,5:56,8:18,8.3,0,23.84,731,116.7,10,8.66,9.83,10465,3.1,,8.5,1,23.423,733.475,117.525,8.503,8.478,13.03,
clb,19,6,6clb,20150630,14:14,,5:56,8:18,8.3,1,23.556,733.1,111.8,9,8.61,9.97,,,,,,,,,,,,
clb,19,6,6clb,20150630,14:14,,5:56,8:18,8.3,2,23.26,735.7,95.9,8,8.45,11.87,,,,,,,,,,,,
clb,19,6,6clb,20150630,14:14,,5:56,8:18,8.3,3,23.037,734.1,75.6,6,8.19,20.45,,,,,,,,,,,,
clb,20,6,6clb,20150630,14:27,,5:56,8:31,8.5,0,23.015,705.6,97.7,8,8.32,13.85,11212,2.2,,7.2,,22.391,770.8,104.8,7.16,8.087,20.157,
clb,20,6,6clb,20150630,14:27,,5:56,8:31,8.5,1,22.465,708.3,83.2,7,8.08,17.3,,,,,,,,,,,,
clb,20,6,6clb,20150630,14:27,,5:56,8:31,8.5,2,21.693,898.5,67.3,6,7.86,29.32,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,9,5:56,5:09,5.2,0,23.738,678.1,95.5,8,8.52,3.53,4255,7.3,5,7.2,5,23.023,697.588,112.68,4.681,8.059,4.336,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,1,23.755,678.5,93.5,8,8.52,3.63,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,2,23.739,671.4,90.6,8,8.49,3.59,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,3,23.714,680.3,87.3,7,8.45,3.75,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,4,23.605,689.2,65.5,6,8.17,4.25,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,5,23.141,711.2,11.6,1,7.63,4.66,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,6,21.704,728.3,2,0,7.37,5.1,,,,,,,,,,,,
clb,21,6,6clb,20150630,11:05,,5:56,5:09,5.2,7,20.79,743.7,0.6,0,7.32,6.18,,,,,,,,,,,,
clb,22,6,6clb,20150630,13:05,7,5:56,7:09,7.2,0,23.88,727,104.4,9,8.57,4.98,7739,4.9,,7.5,4,23.436,734.383,112.08,6.958,8.29,6.89,
clb,22,6,6clb,20150630,13:05,,5:56,7:09,7.2,1,23.611,730.9,96.5,8,8.48,5.27,,,,,,,,,,,,
clb,22,6,6clb,20150630,13:05,,5:56,7:09,7.2,2,23.487,733.3,86.3,7,8.33,4.94,,,,,,,,,,,,
clb,22,6,6clb,20150630,13:05,,5:56,7:09,7.2,3,23.383,735.7,80.8,7,8.28,5.29,,,,,,,,,,,,
clb,22,6,6clb,20150630,13:05,,5:56,7:09,7.2,4,23.246,737.6,73.4,6,8.16,7.81,,,,,,,,,,,,
clb,22,6,6clb,20150630,13:05,,5:56,7:09,7.2,5,23.011,741.8,42,4,7.92,13.05,,,,,,,,,,,,
clb,23,6,6clb,20150630,14:03,6,5:56,8:07,8.1,0,23.824,730.7,114.4,10,8.65,10.78,10143,3.2,,8.9,1,23.48,732.275,111.6,8.87,8.54,12.93,
clb,23,6,6clb,20150630,14:03,,5:56,8:07,8.1,1,23.695,731,111.9,9,8.63,10.79,,,,,,,,,,,,
clb,23,6,6clb,20150630,14:03,,5:56,8:07,8.1,2,23.279,734,101.6,9,8.49,11.23,,,,,,,,,,,,
clb,23,6,6clb,20150630,14:03,,5:56,8:07,8.1,3,23.123,733.4,90.8,8,8.39,18.92,,,,,,,,,,,,
clb,24,6,6clb,20150630,11:46,7,5:56,5:50,5.8,0,23.889,714,97,8,8.52,4.76,6375,5.3,,7.9,4,23.732,714.7,106.917,7.737,8.47,5.267,
clb,24,6,6clb,20150630,11:46,,5:56,5:50,5.8,1,23.872,714,97.9,8,8.52,4.86,,,,,,,,,,,,
clb,24,6,6clb,20150630,11:46,,5:56,5:50,5.8,2,23.818,713.4,96.9,8,8.52,5.09,,,,,,,,,,,,
clb,24,6,6clb,20150630,11:46,,5:56,5:50,5.8,3,23.667,714.4,91.3,8,8.48,5.37,,,,,,,,,,,,
clb,24,6,6clb,20150630,11:46,,5:56,5:50,5.8,4,23.626,713.8,88,7,8.44,5.15,,,,,,,,,,,,
clb,24,6,6clb,20150630,11:46,,5:56,5:50,5.8,5,23.52,718.6,78.1,7,8.34,6.37,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,12,5:56,4:03,4.1,0,23.764,645,94.1,8,8.54,3.01,1858,8.5,5,7.8,8,21.803,682.78,103.238,4.089,7.97,3.677,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,1,23.787,645.2,93.9,8,8.55,2.95,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,2,23.757,642.2,93,8,8.55,3.06,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,3,23.721,639.1,93,8,8.54,3.12,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,4,23.649,629.8,88.2,8,8.5,3.08,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,5,23.09,624.3,18.5,2,7.69,3.39,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,6,21.904,691.4,2.8,0,7.43,3.99,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,7,20.041,755,0.9,0,7.33,5.16,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,8,18.445,774,0,0,7.32,4.41,,,,,,,,,,,,
clb,25,6,6clb,20150630,9:59,,5:56,4:03,4.1,9,15.872,781.8,-0.6,0,7.25,4.6,,,,,,,,,,,,
clb,26,6,6clb,20150630,11:35,4,5:56,5:39,5.7,0,23.733,702.8,100.4,8,8.56,4.46,5691,4.7,,8.2,2,23.74,702.5,105.375,8.224,8.536,4.666,
clb,26,6,6clb,20150630,11:35,,5:56,5:39,5.7,1,23.8,702.3,99.7,8,8.56,4.5,,,,,,,,,,,,
clb,26,6,6clb,20150630,11:35,,5:56,5:39,5.7,2,23.808,702.4,98.4,8,8.55,4.46,,,,,,,,,,,,
clb,26,6,6clb,20150630,11:35,,5:56,5:39,5.7,3,23.692,702.3,95.4,8,8.52,4.57,,,,,,,,,,,,
clb,26,6,6clb,20150630,11:35,,5:56,5:39,5.7,4,23.665,702.7,93.1,8,8.49,5.34,,,,,,,,,,,,
clb,27,6,6clb,20150630,12:37,5,5:56,6:41,6.7,0,24.105,726.7,108.6,9,8.6,5.03,,3,,8.3,2,23.877,728.025,113.867,8.328,8.508,11.685,
clb,27,6,6clb,20150630,12:37,,5:56,6:41,6.7,1,24.076,726.5,108.7,9,8.61,5.06,5691,,,,,,,,,,,
clb,27,6,6clb,20150630,12:37,,5:56,6:41,6.7,2,23.848,724.5,106.6,9,8.6,6.99,,,,,,,,,,,,
clb,27,6,6clb,20150630,12:37,,5:56,6:41,6.7,3,23.48,734.4,71.6,6,8.22,29.66,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,9,5:56,4:15,4.3,0,23.747,643.7,96.2,8,8.56,3.05,7169,8.8,5,7.7,8,21.8,686.53,105.15,4.013,7.969,3.657,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,1,23.78,645,95.5,8,8.56,3.08,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,2,23.766,644.5,91.7,8,8.53,3.02,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,3,23.752,644.8,88.2,7,8.5,3.12,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,4,23.715,644.5,81.6,7,8.43,2.96,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,5,23.211,642.3,19.2,2,7.77,3.19,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,6,21.746,704.8,2.5,0,7.42,4.13,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,7,20.018,749.8,0.5,0,7.33,4.9,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,8,18.484,772.1,-0.1,0,7.32,4.59,,,,,,,,,,,,
clb,28,6,6clb,20150630,10:11,,5:56,4:15,4.3,9,15.78,773.8,-0.6,0,7.27,4.53,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,10,5:56,3:32,3.5,0,23.644,617.9,96.16,8,8.58,2.96,875,9.1,6,8,5,21.888,654.55,103.637,4.775,8.083,3.92,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,1,23.66,618.5,96,8,8.59,2.98,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,2,23.614,611.5,94.3,8,8.58,3.14,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,3,23.588,603.6,93.1,8,8.57,3.19,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,4,23.579,603,92.7,8,8.56,3.18,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,5,23.478,595.7,82,7,8.49,3.64,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,6,21.626,669.8,5.3,1,7.49,5.43,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,7,20.37,692.9,1.6,0,7.35,5.92,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,8,18.525,761.8,0.4,0,7.32,4.92,,,,,,,,,,,,
clb,29,6,6clb,20150630,9:28,,5:56,3:32,3.5,9,16.798,770.8,-0.1,0,7.3,3.84,,,,,,,,,,,,
clb,30,6,6clb,20150630,12:51,7,5:56,6:55,6.9,0,23.635,731,94.5,8,8.45,5.17,7813,5.6,,7.9,4,23.584,732.417,98.075,7.698,8.403,5.327,
clb,30,6,6clb,20150630,12:51,,5:56,6:55,6.9,1,23.639,730.6,94.6,8,8.46,5.23,,,,,,,,,,,,
clb,30,6,6clb,20150630,12:51,,5:56,6:55,6.9,2,23.638,731.2,93.5,8,8.45,5.33,,,,,,,,,,,,
clb,30,6,6clb,20150630,12:51,,5:56,6:55,6.9,3,23.631,732.3,91.2,8,8.42,5.41,,,,,,,,,,,,
clb,30,6,6clb,20150630,12:51,,5:56,6:55,6.9,4,23.61,732.9,90.1,8,8.4,5.42,,,,,,,,,,,,
clb,30,6,6clb,20150630,12:51,,5:56,6:55,6.9,5,23.352,736.5,81.7,7,8.24,5.4,,,,,,,,,,,,
clb,31,6,6clb,20150630,13:41,6,5:56,7:45,7.8,0,23.67,735.7,90,8,8.38,12.28,9109,4,,6.2,3,23.221,736.48,100.3,6.17,8.184,17.202,
clb,31,6,6clb,20150630,13:41,,5:56,7:45,7.8,1,23.27,737.2,87.8,7,8.38,12.19,,,,,,,,,,,,
clb,31,6,6clb,20150630,13:41,,5:56,7:45,7.8,2,23.237,737.7,85.1,7,8.36,11.11,,,,,,,,,,,,
clb,31,6,6clb,20150630,13:41,,5:56,7:45,7.8,3,23.077,736.5,53.7,5,7.97,25.06,,,,,,,,,,,,
clb,31,6,6clb,20150630,13:41,,5:56,7:45,7.8,4,22.853,735.3,45,4,7.83,25.37,10384,,,,,,,,,,,
clb,32,6,6clb,20150630,14:09,5,5:56,8:13,8.2,0,23.825,737.7,108.2,9,8.61,9.98,,3.1,,8.9,,,,,,,,
clb,32,6,6clb,20150630,14:09,,5:56,8:13,8.2,1,23.668,735.3,107.5,9,8.59,10.71,,,,,,,,,,,,
clb,32,6,6clb,20150630,14:09,,5:56,8:13,8.2,2,23.516,736.6,103.2,9,8.56,13.3,,,,,,,,,,,,
clb,32,6,6clb,20150630,14:09,,5:56,8:13,8.2,3,23.482,736.6,101.3,9,8.53,15.9,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,10,5:56,3:42,3.7,0,23.781,638.7,96.5,8,8.57,2.94,1391,8.9,5,7.9,7,22.517,672.311,107.338,4.669,8.049,3.706,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,1,23.795,639.1,95.4,8,8.57,3.04,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,2,23.785,642.4,93.3,8,8.54,3.03,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,3,23.776,641.8,92.9,8,8.54,3.12,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,4,23.762,640.2,91.4,8,8.53,3.07,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,5,23.095,643.9,23.8,2,7.67,3.66,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,6,21.609,689.6,2.4,0,7.39,4.17,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,7,20.4,745,0.6,0,7.31,5.55,,,,,,,,,,,,
clb,33,6,6clb,20150630,9:38,,5:56,3:42,3.7,8,18.653,770.1,0.2,0,7.32,4.77,,,,,,,,,,,,
clb,34,6,6clb,20150630,12:21,9,5:56,6:25,6.4,0,24.495,722.4,105.2,9,8.58,4.38,,5.8,5,8.2,2,23.699,721.85,102.883,6.98,8.362,5.212,
clb,34,6,6clb,20150630,12:21,,5:56,6:25,6.4,1,23.984,721.3,104.2,9,8.58,4.78,,,,,,,,,,,,
clb,34,6,6clb,20150630,12:21,,5:56,6:25,6.4,2,23.676,719.2,98.5,8,8.54,4.78,,,,,,,,,,,,
clb,34,6,6clb,20150630,12:21,,5:56,6:25,6.4,3,23.648,720.8,93.9,8,8.5,4.92,,,,,,,,,,,,
clb,34,6,6clb,20150630,12:21,,5:56,6:25,6.4,4,23.567,719.5,87.4,7,8.4,4.99,,,,,,,,,,,,
clb,34,6,6clb,20150630,12:21,,5:56,6:25,6.4,5,22.822,727.9,8.2,1,7.57,7.42,,,,,,,,,,,,
clb,35,6,6clb,20150630,14:21,6,5:56,8:25,8.4,0,23.938,734.5,113,10,8.65,10.26,10784,3,,8.9,2,23.611,733.35,107.275,8.928,8.56,13.36,
clb,35,6,6clb,20150630,14:21,,5:56,8:25,8.4,1,23.702,733.5,111.5,9,8.63,11.17,,,,,,,,,,,,
clb,35,6,6clb,20150630,14:21,,5:56,8:25,8.4,2,23.558,733,107.6,9,8.59,12,,,,,,,,,,,,
clb,35,6,6clb,20150630,14:21,,5:56,8:25,8.4,3,23.244,732.4,89.8,8,8.37,20.01,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,10,5:56,4:49,4.8,0,23.776,656.4,92.1,8,8.52,3.3,2888,7.8,5,7.5,,22.863,688.267,106.029,4.481,7.919,4.12,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,1,23.746,656.7,90.3,8,8.5,3.34,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,2,23.718,658.2,86.1,7,8.48,3.4,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,3,23.681,662.2,88.3,7,8.47,3.37,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,4,23.671,663.1,86.2,7,7.46,3.37,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,5,23.413,678.8,28.2,3,7.81,3.85,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,6,21.902,706.8,2.9,0,7.41,4.13,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,7,,744.9,0.7,0,7.33,6.19,,,,,,,,,,,,
clb,36,6,6clb,20150630,10:45,,5:56,4:49,4.8,8,18.998,767.3,0.1,0,7.29,6.13,4837,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,8,5:56,5:18,5.3,0,23.816,691.2,94,8,8.5,4.08,,6.7,5,7.5,6,22.923,706.313,114.2,4.918,8.068,5.516,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,1,23.773,691,94,8,8.5,4.6,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,2,23.723,691.3,91.1,8,8.48,4.27,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,3,23.683,688.5,87.4,7,8.46,4.44,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,4,23.533,687.4,75.6,6,8.27,5.33,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,5,23.003,710.4,18.5,2,7.62,6.43,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,6,21.739,735.9,2.3,0,7.39,6.47,,,,,,,,,,,,
clb,37,6,6clb,20150630,11:14,,5:56,5:18,5.3,7,20.117,754.8,1,0,7.32,8.51,,,,,,,,,,,,
clb,38,6,6clb,20150630,13:12,6,5:56,7:16,7.3,0,24.017,731,104.7,8,8.58,4.13,7993,4.5,,7.5,1,23.513,735.22,101.175,7.502,8.496,7.174,
clb,38,6,6clb,20150630,13:12,,5:56,7:16,7.3,1,23.817,731.4,102.5,9,8.54,5.57,,,,,,,,,,,,
clb,38,6,6clb,20150630,13:12,,5:56,7:16,7.3,2,23.324,737.4,84.6,7,8.83,6.83,,,,,,,,,,,,
clb,38,6,6clb,20150630,13:12,,5:56,7:16,7.3,3,23.257,737.3,81.1,7,8.29,8.53,,,,,,,,,,,,
clb,38,6,6clb,20150630,13:12,,5:56,7:16,7.3,4,23.151,739,77.8,7,8.24,10.81,,,,,,,,,,,,
clb,39,6,6clb,20150630,13:58,5,5:56,8:02,8,0,23.581,732.5,110.4,9,8.63,9.8,9894,3.5,,8.7,2,23.429,734.75,109.833,8.665,8.54,12.948,
clb,39,6,6clb,20150630,13:58,,5:56,8:02,8,1,23.522,733.5,106.6,9,8.59,10.2,,,,,,,,,,,,
clb,39,6,6clb,20150630,13:58,,5:56,8:02,8,2,23.409,735.3,105,9,8.56,9.87,,,,,,,,,,,,
clb,39,6,6clb,20150630,13:58,,5:56,8:02,8,3,23.205,737.7,86.3,7,8.38,21.92,,,,,,,,,,,,
clb,40,6,6clb,20150630,12:03,18,5:56,6:07,6.1,0,24.062,690.9,122.6,10,8.79,6.95,7814,2.5,,10.2,2,23.909,689.867,113.2,10.18,8.777,7.537,
clb,40,6,6clb,20150630,12:03,,5:56,6:07,6.1,1,23.934,692.3,120.8,10,8.77,7.18,,,,,,,,,,,,
clb,40,6,6clb,20150630,12:03,,5:56,6:07,6.1,2,23.73,686.4,119.2,10,8.77,8.48,,,,,,,,,,,,
tal,41,6,6tal,20150702,9:42,13,5:56,3:46,3.8,0,23.1,527,120,10,8.7,4.1,5194,3.636363636,,9.9,,22.825,526,119.325,9.9,8.675,6.6,
tal,41,6,6tal,20150702,9:42,,5:56,3:46,3.8,1,22.9,528,115.6,10,8.7,6.8,,,,,,,,,,,,
tal,41,6,6tal,20150702,9:42,,5:56,3:46,3.8,2,22.7,525,113.2,10,8.7,5.9,,,,,,,,,,,,
tal,41,6,6tal,20150702,9:42,,5:56,3:46,3.8,3,22.6,524,112,10,8.6,9.6,,,,,,,,,,,,
tal,42,6,6tal,20150702,13:26,8,5:56,7:30,7.5,0,24.2,589,147,12,8.7,5.3,12473,2.03030303,,10.1,,22.633,688.333,122.7,10.1,8.3,6.5,
tal,42,6,6tal,20150702,13:26,,5:56,7:30,7.5,1,22.2,689,135.4,12,8.5,7.7,,,,,,,,,,,,
tal,42,6,6tal,20150702,13:26,,5:56,7:30,7.5,2,21.5,787,70.4,6,7.7,,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,13,5:56,10:51,10.9,0,24,524,125.5,11,8.8,4.7,3413,6.363636364,5,10.1,5,21.829,532.571,108.143,7.257,8.329,6.471,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,1,23.2,523,127.8,11,8.8,5.1,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,2,23,523,122.4,11,8.8,4.9,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,3,22.9,524,113.4,10,8.7,4.4,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,4,22.8,525,103.5,9,8.6,4.9,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,5,20.3,546,2.7,0,7.3,6.8,,,,,,,,,,,,
tal,43,6,6tal,20150701,16:47,,5:56,10:51,10.9,6,16.6,563,0,0,7.3,14.5,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,11,5:56,9:49,9.8,0,23.8,525,117.3,10,8.7,4.6,2047,6.151515152,,8.3,5,21.871,533.286,117.9,5.943,8.157,6.086,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,1,23.6,525,118,10,8.8,4.9,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,2,23.4,524,118.2,10,8.8,4.7,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,3,23,524,109.1,9,8.7,4.9,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,4,21.8,534,27,2,7.5,6.4,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,5,20.9,540,0.6,0,7.3,6.2,,,,,,,,,,,,
tal,44,6,6tal,20150701,15:45,,5:56,9:49,9.8,6,16.6,561,0,0,7.3,10.9,,,,,,,,,,,,
tal,45,6,6tal,20150702,10:51,15,5:56,4:55,4.9,0,23.1,536,122.6,11,8.7,5.2,6949,5.090909091,5,9.2,4,22.583,541,113.92,7.733,8.333,5.38,4.3
